timestamp,url,status,duration_ms,group
2025-09-15T18:25:25.845Z,https://www.agro.bayer.com.br/marcas/verango-prime,200,121,primary
2025-09-15T18:25:25.973Z,https://www.agro.bayer.com.br/d/nematicida-bcs-verango-prime-br,200,102,primary
2025-09-15T18:25:26.106Z,https://www.agro.bayer.com.br/d/fungicida-bcs-verango-prime-fungicida-br,200,102,primary
2025-09-15T18:25:26.259Z,https://www.agro.bayer.com.br/cafeicultura,200,124,primary
2025-09-15T18:25:26.420Z,https://www.agro.bayer.com.br/conteudos-do-agro,200,111,primary
2025-09-15T18:25:26.589Z,https://www.agro.bayer.com.br/conteudos,200,132,primary
2025-09-15T18:25:26.755Z,https://www.agro.bayer.com.br/conteudos-impulso-bayer,200,138,primary
2025-09-15T18:25:26.889Z,https://www.agro.bayer.com.br/seedgrowth,200,108,primary
2025-09-15T18:25:27.032Z,https://www.agro.bayer.com.br/bayer-directo,200,116,primary
2025-09-15T18:25:27.168Z,https://www.agro.bayer.com.br/agricultura-digital,200,110,primary
2025-09-15T18:25:27.312Z,https://www.agro.bayer.com.br/cashback/como-funciona,200,112,primary
2025-09-15T18:25:27.470Z,https://www.agro.bayer.com.br/alvos-e-culturas,200,129,primary
2025-09-15T18:25:27.619Z,https://www.agro.bayer.com.br/marcas/agroeste,200,119,primary
2025-09-15T18:25:27.751Z,https://www.agro.bayer.com.br/marcas/dekalb,200,109,primary
2025-09-15T18:25:27.879Z,https://www.agro.bayer.com.br/marcas/deltapine,200,105,primary
2025-09-15T18:25:28.028Z,https://www.agro.bayer.com.br/marcas/monsoy,200,124,primary
2025-09-15T18:25:28.173Z,https://www.agro.bayer.com.br/marcas/agroceres,200,116,primary
2025-09-15T18:47:38.294Z,https://www.agro.bayer.com.br/,200,289,primary
2025-09-15T18:47:38.458Z,https://www.agro.bayer.com.br/fale-conosco,200,115,primary
2025-09-15T18:47:38.613Z,https://www.agro.bayer.com.br/impulso-bayer,200,120,primary
2025-09-15T18:47:38.750Z,https://www.agro.bayer.com.br/produtos-protecao-cultivos,200,101,primary
2025-09-15T18:47:40.321Z,https://www.agro.bayer.com.br/valora-milho,200,1530,primary
2025-09-15T18:47:42.061Z,https://www.agro.bayer.com.br/pro-carbono,200,1685,primary
2025-09-15T18:47:42.191Z,https://www.agro.bayer.com.br/sementes,200,91,primary
2025-09-15T18:47:44.442Z,https://www.agro.bayer.com.br/d/fungicida-bcs-xivana-smart-br,200,2220,primary
2025-09-15T18:47:44.580Z,https://www.agro.bayer.com.br/d/fungicida-bcs-nativo-plus-br,200,105,primary
2025-09-15T18:47:44.733Z,https://www.agro.bayer.com.br/d/fungicida-bcs-nativo-br,200,88,primary
2025-09-15T18:47:44.861Z,https://www.agro.bayer.com.br/d/inseticida-bcs-sivanto-prime-200-sl-br,200,94,primary
2025-09-15T18:47:44.981Z,https://www.agro.bayer.com.br/d/inseticida-bcs-curbix-200-sc-br,200,90,primary
2025-09-15T18:47:45.120Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-original-mais-br,200,104,primary
2025-09-15T18:47:45.248Z,https://www.agro.bayer.com.br/d/herbicida-bcs-roundup-transorb-r-br,200,96,primary
